id_votacao,id_deputado,tipoVoto,dataRegistroVoto
2345493-50,204445,0.0,2023-06-01T00:09:05
2345493-50,204539,0.0,2023-06-01T00:09:05
2345493-50,220624,1.0,2023-06-01T00:09:03
2345493-50,220629,0.0,2023-06-01T00:08:59
2345493-50,220694,0.0,2023-06-01T00:08:58
2345493-50,160527,1.0,2023-06-01T00:08:57
2345493-50,73701,0.0,2023-06-01T00:08:55
2345493-50,204536,1.0,2023-06-01T00:08:55
2345493-50,220615,0.0,2023-06-01T00:08:52
2345493-50,220647,0.0,2023-06-01T00:08:52
2345493-50,220677,0.0,2023-06-01T00:08:52
2345493-50,178910,1.0,2023-06-01T00:08:51
2345493-50,204351,1.0,2023-06-01T00:08:51
2345493-50,204416,1.0,2023-06-01T00:08:51
2345493-50,107970,0.0,2023-06-01T00:08:50
2345493-50,220589,1.0,2023-06-01T00:08:50
2345493-50,141458,0.0,2023-06-01T00:08:48
2345493-50,160600,0.0,2023-06-01T00:08:48
2345493-50,160665,0.0,2023-06-01T00:08:48
2345493-50,221329,0.0,2023-06-01T00:08:48
2345493-50,171623,0.0,2023-06-01T00:08:46
2345493-50,204404,1.0,2023-06-01T00:08:46
2345493-50,204508,0.0,2023-06-01T00:08:45
2345493-50,219585,0.0,2023-06-01T00:08:45
2345493-50,220665,1.0,2023-06-01T00:08:45
2345493-50,74156,0.0,2023-06-01T00:08:43
2345493-50,220551,1.0,2023-06-01T00:08:43
2345493-50,178860,0.0,2023-06-01T00:08:40
2345493-50,178963,1.0,2023-06-01T00:08:39
2345493-50,204455,1.0,2023-06-01T00:08:37
2345493-50,220669,0.0,2023-06-01T00:08:36
2345493-50,74262,0.0,2023-06-01T00:08:35
2345493-50,160640,1.0,2023-06-01T00:08:34
2345493-50,178964,0.0,2023-06-01T00:08:34
2345493-50,204573,0.0,2023-06-01T00:08:34
2345493-50,141411,0.0,2023-06-01T00:08:33
2345493-50,220546,1.0,2023-06-01T00:08:33
2345493-50,214694,1.0,2023-06-01T00:08:31
2345493-50,224117,1.0,2023-06-01T00:08:30
2345493-50,220634,1.0,2023-06-01T00:08:29
2345493-50,69871,0.0,2023-06-01T00:08:27
2345493-50,160635,0.0,2023-06-01T00:08:27
2345493-50,220540,0.0,2023-06-01T00:08:27
2345493-50,160592,0.0,2023-06-01T00:08:26
2345493-50,165470,1.0,2023-06-01T00:08:25
2345493-50,220610,1.0,2023-06-01T00:08:25
2345493-50,220617,0.0,2023-06-01T00:08:25
2345493-50,191923,0.0,2023-06-01T00:08:24
2345493-50,220687,0.0,2023-06-01T00:08:24
2345493-50,109429,0.0,2023-06-01T00:08:23
2345493-50,160161,0.0,2023-06-01T00:08:23
2345493-50,178933,1.0,2023-06-01T00:08:23
2345493-50,204566,0.0,2023-06-01T00:08:23
2345493-50,220708,0.0,2023-06-01T00:08:23
2345493-50,160517,0.0,2023-06-01T00:08:22
2345493-50,204406,1.0,2023-06-01T00:08:22
2345493-50,220667,0.0,2023-06-01T00:08:21
2345493-50,74574,0.0,2023-06-01T00:08:17
2345493-50,92699,0.0,2023-06-01T00:08:17
2345493-50,220681,0.0,2023-06-01T00:08:17
2345493-50,220695,1.0,2023-06-01T00:08:17
2345493-50,220701,0.0,2023-06-01T00:08:17
2345493-50,178929,1.0,2023-06-01T00:08:16
2345493-50,220591,1.0,2023-06-01T00:08:16
2345493-50,122158,0.0,2023-06-01T00:08:14
2345493-50,141408,0.0,2023-06-01T00:08:14
2345493-50,178997,1.0,2023-06-01T00:08:14
2345493-50,220646,0.0,2023-06-01T00:08:14
2345493-50,73692,1.0,2023-06-01T00:08:13
2345493-50,204479,1.0,2023-06-01T00:08:13
2345493-50,73801,0.0,2023-06-01T00:08:12
2345493-50,141531,0.0,2023-06-01T00:08:11
2345493-50,162067,0.0,2023-06-01T00:08:11
2345493-50,220602,0.0,2023-06-01T00:08:11
2345493-50,220630,0.0,2023-06-01T00:08:11
2345493-50,220688,0.0,2023-06-01T00:08:10
2345493-50,74585,1.0,2023-06-01T00:08:09
2345493-50,178985,1.0,2023-06-01T00:08:09
2345493-50,220683,0.0,2023-06-01T00:08:08
2345493-50,160642,1.0,2023-06-01T00:08:07
2345493-50,161550,1.0,2023-06-01T00:08:07
2345493-50,74084,1.0,2023-06-01T00:08:06
2345493-50,166402,1.0,2023-06-01T00:08:06
2345493-50,204494,0.0,2023-06-01T00:08:06
2345493-50,220570,0.0,2023-06-01T00:08:06
2345493-50,160569,0.0,2023-06-01T00:08:04
2345493-50,178943,1.0,2023-06-01T00:08:03
2345493-50,204495,0.0,2023-06-01T00:08:03
2345493-50,220664,0.0,2023-06-01T00:08:03
2345493-50,178866,0.0,2023-06-01T00:08:02
2345493-50,220596,1.0,2023-06-01T00:08:02
2345493-50,74273,1.0,2023-06-01T00:08:01
2345493-50,141421,0.0,2023-06-01T00:08:01
2345493-50,220600,0.0,2023-06-01T00:08:01
2345493-50,92346,1.0,2023-06-01T00:08:00
2345493-50,178983,1.0,2023-06-01T00:08:00
2345493-50,220529,0.0,2023-06-01T00:08:00
2345493-50,74253,0.0,2023-06-01T00:07:59
2345493-50,160629,0.0,2023-06-01T00:07:59
2345493-50,220686,0.0,2023-06-01T00:07:59
2345493-50,204526,1.0,2023-06-01T00:07:58
2345493-50,73441,1.0,2023-06-01T00:07:57
2345493-50,74043,1.0,2023-06-01T00:07:57
2345493-50,204444,1.0,2023-06-01T00:07:57
2345493-50,221148,0.0,2023-06-01T00:07:57
2345493-50,204488,0.0,2023-06-01T00:07:56
2345493-50,73604,0.0,2023-06-01T00:07:55
2345493-50,204364,1.0,2023-06-01T00:07:54
2345493-50,220712,0.0,2023-06-01T00:07:54
2345493-50,204473,1.0,2023-06-01T00:07:53
2345493-50,204567,0.0,2023-06-01T00:07:53
2345493-50,220582,0.0,2023-06-01T00:07:53
2345493-50,220620,1.0,2023-06-01T00:07:53
2345493-50,220611,1.0,2023-06-01T00:07:52
2345493-50,73531,0.0,2023-06-01T00:07:51
2345493-50,220704,0.0,2023-06-01T00:07:51
2345493-50,221328,1.0,2023-06-01T00:07:51
2345493-50,74376,0.0,2023-06-01T00:07:49
2345493-50,178992,1.0,2023-06-01T00:07:49
2345493-50,178993,1.0,2023-06-01T00:07:49
2345493-50,204486,0.0,2023-06-01T00:07:49
2345493-50,220566,0.0,2023-06-01T00:07:49
2345493-50,220638,1.0,2023-06-01T00:07:49
2345493-50,220682,1.0,2023-06-01T00:07:49
2345493-50,221339,0.0,2023-06-01T00:07:49
2345493-50,73433,0.0,2023-06-01T00:07:48
2345493-50,156190,1.0,2023-06-01T00:07:47
2345493-50,204448,0.0,2023-06-01T00:07:47
2345493-50,220534,1.0,2023-06-01T00:07:47
2345493-50,220586,0.0,2023-06-01T00:07:47
2345493-50,220693,1.0,2023-06-01T00:07:47
2345493-50,222429,1.0,2023-06-01T00:07:47
2345493-50,74079,0.0,2023-06-01T00:07:46
2345493-50,74856,0.0,2023-06-01T00:07:46
2345493-50,204412,1.0,2023-06-01T00:07:46
2345493-50,220618,0.0,2023-06-01T00:07:46
2345493-50,74161,0.0,2023-06-01T00:07:45
2345493-50,137070,0.0,2023-06-01T00:07:45
2345493-50,204528,1.0,2023-06-01T00:07:45
2345493-50,220573,0.0,2023-06-01T00:07:45
2345493-50,160559,0.0,2023-06-01T00:07:44
2345493-50,178986,0.0,2023-06-01T00:07:44
2345493-50,220547,1.0,2023-06-01T00:07:44
2345493-50,220548,0.0,2023-06-01T00:07:44
2345493-50,220612,1.0,2023-06-01T00:07:44
2345493-50,141398,0.0,2023-06-01T00:07:43
2345493-50,160556,0.0,2023-06-01T00:07:43
2345493-50,160666,0.0,2023-06-01T00:07:43
2345493-50,162332,0.0,2023-06-01T00:07:43
2345493-50,204525,1.0,2023-06-01T00:07:43
2345493-50,220644,1.0,2023-06-01T00:07:43
2345493-50,220706,1.0,2023-06-01T00:07:43
2345493-50,220557,1.0,2023-06-01T00:07:42
2345493-50,220619,1.0,2023-06-01T00:07:42
2345493-50,141391,0.0,2023-06-01T00:07:41
2345493-50,141485,1.0,2023-06-01T00:07:41
2345493-50,160601,1.0,2023-06-01T00:07:41
2345493-50,205476,0.0,2023-06-01T00:07:41
2345493-50,220608,1.0,2023-06-01T00:07:41
2345493-50,180214,1.0,2023-06-01T00:07:40
2345493-50,204480,0.0,2023-06-01T00:07:40
2345493-50,220598,0.0,2023-06-01T00:07:40
2345493-50,74537,0.0,2023-06-01T00:07:39
2345493-50,220536,0.0,2023-06-01T00:07:39
2345493-50,139285,0.0,2023-06-01T00:07:38
2345493-50,160604,0.0,2023-06-01T00:07:38
2345493-50,220560,1.0,2023-06-01T00:07:38
2345493-50,81055,0.0,2023-06-01T00:07:37
2345493-50,141456,0.0,2023-06-01T00:07:37
2345493-50,204460,1.0,2023-06-01T00:07:37
2345493-50,220526,1.0,2023-06-01T00:07:37
2345493-50,160558,1.0,2023-06-01T00:07:36
2345493-50,204476,0.0,2023-06-01T00:07:36
2345493-50,220645,0.0,2023-06-01T00:07:36
2345493-50,204367,1.0,2023-06-01T00:07:35
2345493-50,204388,1.0,2023-06-01T00:07:35
2345493-50,74141,0.0,2023-06-01T00:07:34
2345493-50,160591,Abstenção,2023-06-01T00:07:34
2345493-50,220559,1.0,2023-06-01T00:07:34
2345493-50,220691,0.0,2023-06-01T00:07:34
2345493-50,160758,1.0,2023-06-01T00:07:33
2345493-50,220558,1.0,2023-06-01T00:07:33
2345493-50,178970,0.0,2023-06-01T00:07:32
2345493-50,204453,0.0,2023-06-01T00:07:31
2345493-50,220594,1.0,2023-06-01T00:07:31
2345493-50,220714,1.0,2023-06-01T00:07:31
2345493-50,160599,0.0,2023-06-01T00:07:30
2345493-50,204515,0.0,2023-06-01T00:07:30
2345493-50,220641,0.0,2023-06-01T00:07:30
2345493-50,204394,0.0,2023-06-01T00:07:29
2345493-50,204501,0.0,2023-06-01T00:07:29
2345493-50,204512,0.0,2023-06-01T00:07:29
2345493-50,220697,0.0,2023-06-01T00:07:29
2345493-50,221338,0.0,2023-06-01T00:07:29
2345493-50,178905,1.0,2023-06-01T00:07:28
2345493-50,204378,1.0,2023-06-01T00:07:28
2345493-50,220565,0.0,2023-06-01T00:07:28
2345493-50,220635,0.0,2023-06-01T00:07:28
2345493-50,220597,1.0,2023-06-01T00:07:27
2345493-50,74283,0.0,2023-06-01T00:07:26
2345493-50,220655,1.0,2023-06-01T00:07:26
2345493-50,220621,1.0,2023-06-01T00:07:25
2345493-50,220632,0.0,2023-06-01T00:07:25
2345493-50,220690,1.0,2023-06-01T00:07:25
2345493-50,220569,0.0,2023-06-01T00:07:24
2345493-50,220595,1.0,2023-06-01T00:07:24
2345493-50,220671,0.0,2023-06-01T00:07:24
2345493-50,88256,0.0,2023-06-01T00:07:22
2345493-50,204368,1.0,2023-06-01T00:07:22
2345493-50,204472,1.0,2023-06-01T00:07:22
2345493-50,220567,1.0,2023-06-01T00:07:22
2345493-50,204534,0.0,2023-06-01T00:07:21
2345493-50,221378,0.0,2023-06-01T00:07:21
2345493-50,160535,0.0,2023-06-01T00:07:20
2345493-50,204390,1.0,2023-06-01T00:07:20
2345493-50,107283,0.0,2023-06-01T00:07:19
2345493-50,220550,1.0,2023-06-01T00:07:19
2345493-50,133439,0.0,2023-06-01T00:07:18
2345493-50,220654,1.0,2023-06-01T00:07:17
2345493-50,204574,0.0,2023-06-01T00:07:16
2345493-50,220648,0.0,2023-06-01T00:07:16
2345493-50,73579,1.0,2023-06-01T00:07:15
2345493-50,220575,1.0,2023-06-01T00:07:15
2345493-50,74075,0.0,2023-06-01T00:07:14
2345493-50,74374,0.0,2023-06-01T00:07:14
2345493-50,217480,0.0,2023-06-01T00:07:14
2345493-50,220552,1.0,2023-06-01T00:07:14
2345493-50,178989,0.0,2023-06-01T00:07:13
2345493-50,204398,1.0,2023-06-01T00:07:13
2345493-50,72442,0.0,2023-06-01T00:07:12
2345493-50,74159,0.0,2023-06-01T00:07:12
2345493-50,220703,0.0,2023-06-01T00:07:12
2345493-50,204457,0.0,2023-06-01T00:07:11
2345493-50,74858,0.0,2023-06-01T00:07:10
2345493-50,160575,0.0,2023-06-01T00:07:10
2345493-50,204464,0.0,2023-06-01T00:07:10
2345493-50,178947,1.0,2023-06-01T00:07:09
2345493-50,150418,1.0,2023-06-01T00:07:08
2345493-50,160548,0.0,2023-06-01T00:07:08
2345493-50,204511,1.0,2023-06-01T00:07:08
2345493-50,204570,1.0,2023-06-01T00:07:08
2345493-50,178871,1.0,2023-06-01T00:07:07
2345493-50,220553,0.0,2023-06-01T00:07:07
2345493-50,220628,1.0,2023-06-01T00:07:07
2345493-50,204374,1.0,2023-06-01T00:07:06
2345493-50,204387,1.0,2023-06-01T00:07:06
2345493-50,220576,1.0,2023-06-01T00:07:06
2345493-50,74060,0.0,2023-06-01T00:07:05
2345493-50,98615,1.0,2023-06-01T00:07:05
2345493-50,160673,1.0,2023-06-01T00:07:05
2345493-50,204426,0.0,2023-06-01T00:07:05
2345493-50,220652,1.0,2023-06-01T00:07:05
2345493-50,178829,1.0,2023-06-01T00:07:04
2345493-50,220616,1.0,2023-06-01T00:07:04
2345493-50,66828,0.0,2023-06-01T00:07:03
2345493-50,178857,0.0,2023-06-01T00:07:03
2345493-50,198197,1.0,2023-06-01T00:07:02
2345493-50,89536,1.0,2023-06-01T00:07:01
2345493-50,74041,0.0,2023-06-01T00:07:00
2345493-50,74371,0.0,2023-06-01T00:07:00
2345493-50,143632,0.0,2023-06-01T00:07:00
2345493-50,220563,1.0,2023-06-01T00:06:59
2345493-50,220592,0.0,2023-06-01T00:06:59
2345493-50,220684,0.0,2023-06-01T00:06:59
2345493-50,220699,0.0,2023-06-01T00:06:58
2345493-50,121948,0.0,2023-06-01T00:06:57
2345493-50,160512,1.0,2023-06-01T00:06:57
2345493-50,220530,1.0,2023-06-01T00:06:57
2345493-50,220574,1.0,2023-06-01T00:06:57
2345493-50,220650,0.0,2023-06-01T00:06:57
2345493-50,224333,0.0,2023-06-01T00:06:57
2345493-50,204408,1.0,2023-06-01T00:06:56
2345493-50,220607,0.0,2023-06-01T00:06:56
2345493-50,220715,0.0,2023-06-01T00:06:56
2345493-50,223128,0.0,2023-06-01T00:06:56
2345493-50,204456,1.0,2023-06-01T00:06:55
2345493-50,204550,0.0,2023-06-01T00:06:55
2345493-50,220673,1.0,2023-06-01T00:06:55
2345493-50,80815,0.0,2023-06-01T00:06:54
2345493-50,220579,1.0,2023-06-01T00:06:54
2345493-50,215043,1.0,2023-06-01T00:06:53
2345493-50,220633,1.0,2023-06-01T00:06:53
2345493-50,178931,0.0,2023-06-01T00:06:52
2345493-50,204492,0.0,2023-06-01T00:06:52
2345493-50,220544,1.0,2023-06-01T00:06:52
2345493-50,220581,0.0,2023-06-01T00:06:52
2345493-50,220662,0.0,2023-06-01T00:06:52
2345493-50,91228,0.0,2023-06-01T00:06:51
2345493-50,178835,0.0,2023-06-01T00:06:51
2345493-50,178873,0.0,2023-06-01T00:06:51
2345493-50,220702,0.0,2023-06-01T00:06:51
2345493-50,204572,1.0,2023-06-01T00:06:50
2345493-50,220613,1.0,2023-06-01T00:06:50
2345493-50,220605,0.0,2023-06-01T00:06:49
2345493-50,98057,1.0,2023-06-01T00:06:48
2345493-50,204369,1.0,2023-06-01T00:06:48
2345493-50,220593,1.0,2023-06-01T00:06:48
2345493-50,178895,0.0,2023-06-01T00:06:46
2345493-50,204365,1.0,2023-06-01T00:06:46
2345493-50,209189,0.0,2023-06-01T00:06:46
2345493-50,220543,1.0,2023-06-01T00:06:46
2345493-50,160632,1.0,2023-06-01T00:06:45
2345493-50,220578,0.0,2023-06-01T00:06:45
2345493-50,209787,1.0,2023-06-01T00:06:44
2345493-50,220531,1.0,2023-06-01T00:06:43
2345493-50,220588,1.0,2023-06-01T00:06:43
2345493-50,204361,1.0,2023-06-01T00:06:40
2345493-50,220580,0.0,2023-06-01T00:06:39
2345493-50,103758,0.0,2023-06-01T00:06:38
2345493-50,220561,0.0,2023-06-01T00:06:38
2345493-50,220604,0.0,2023-06-01T00:06:36
2345493-50,204491,1.0,2023-06-01T00:06:35
2345493-50,74057,0.0,2023-06-01T00:06:34
2345493-50,206018,0.0,2023-06-01T00:06:34
2345493-50,220626,1.0,2023-06-01T00:06:33
2345493-50,204506,1.0,2023-06-01T00:06:30
2345493-50,74356,1.0,2023-06-01T00:06:29
2345493-50,123086,0.0,2023-06-01T00:06:29
2345493-50,204533,0.0,2023-06-01T00:06:29
2345493-50,220623,0.0,2023-06-01T00:06:28
2345493-50,220668,0.0,2023-06-01T00:06:26
2345493-50,73486,0.0,2023-06-01T00:06:24
2345493-50,178858,0.0,2023-06-01T00:06:23
2345493-50,204540,1.0,2023-06-01T00:06:23
2345493-50,74158,0.0,2023-06-01T00:06:19
2345493-50,220659,1.0,2023-06-01T00:06:19
2345493-50,204407,0.0,2023-06-01T00:06:18
2345493-50,160510,0.0,2023-06-01T00:06:16
2345493-50,62881,0.0,2023-06-01T00:06:15
2345493-50,160541,Artigo 17,2023-06-01T00:06:00
2345493-47,74171,1.0,2023-05-31T23:55:37
2345493-47,204444,0.0,2023-05-31T23:55:31
2345493-47,178993,1.0,2023-05-31T23:55:27
2345493-47,220592,1.0,2023-05-31T23:54:59
2345493-47,220583,0.0,2023-05-31T23:54:36
2345493-47,220569,0.0,2023-05-31T23:54:35
2345493-47,204553,Abstenção,2023-05-31T23:54:15
2345493-47,204571,0.0,2023-05-31T23:54:14
2345493-47,74253,1.0,2023-05-31T23:54:11
2345493-47,220625,0.0,2023-05-31T23:53:56
2345493-47,220670,1.0,2023-05-31T23:53:48
2345493-47,66828,1.0,2023-05-31T23:53:47
2345493-47,204573,1.0,2023-05-31T23:53:42
2345493-47,220608,0.0,2023-05-31T23:53:37
2345493-47,220538,0.0,2023-05-31T23:53:27
2345493-47,204396,0.0,2023-05-31T23:53:23
2345493-47,204512,1.0,2023-05-31T23:53:18
2345493-47,205865,0.0,2023-05-31T23:53:18
2345493-47,220648,0.0,2023-05-31T23:53:13
2345493-47,220682,1.0,2023-05-31T23:53:03
2345493-47,220689,1.0,2023-05-31T23:52:58
2345493-47,92346,0.0,2023-05-31T23:52:54
2345493-47,220542,0.0,2023-05-31T23:52:53
2345493-47,81055,1.0,2023-05-31T23:52:44
2345493-47,74161,1.0,2023-05-31T23:52:41
2345493-47,204526,0.0,2023-05-31T23:52:37
2345493-47,204472,0.0,2023-05-31T23:52:31
2345493-47,206018,1.0,2023-05-31T23:52:28
2345493-47,204494,1.0,2023-05-31T23:52:24
2345493-47,220582,1.0,2023-05-31T23:52:23
2345493-47,220530,0.0,2023-05-31T23:52:19
2345493-47,74317,1.0,2023-05-31T23:52:13
2345493-47,204394,1.0,2023-05-31T23:52:03
2345493-47,141408,1.0,2023-05-31T23:52:01
2345493-47,143942,1.0,2023-05-31T23:51:58
2345493-47,92699,1.0,2023-05-31T23:51:57
2345493-47,123756,0.0,2023-05-31T23:51:47
2345493-47,178905,0.0,2023-05-31T23:51:47
2345493-47,220556,1.0,2023-05-31T23:51:45
2345493-47,220673,0.0,2023-05-31T23:51:34
2345493-47,178966,0.0,2023-05-31T23:51:30
2345493-47,220566,1.0,2023-05-31T23:51:22
2345493-47,141464,1.0,2023-05-31T23:51:19
2345493-47,74374,1.0,2023-05-31T23:51:17
2345493-47,210989,0.0,2023-05-31T23:51:13
2345493-47,205550,0.0,2023-05-31T23:51:04
2345493-47,160640,0.0,2023-05-31T23:51:01
2345493-47,220703,1.0,2023-05-31T23:51:01
2345493-47,204496,0.0,2023-05-31T23:51:00
2345493-47,160665,1.0,2023-05-31T23:50:54
2345493-47,73768,1.0,2023-05-31T23:50:49
2345493-47,220647,1.0,2023-05-31T23:50:48
2345493-47,220580,1.0,2023-05-31T23:50:47
2345493-47,178843,1.0,2023-05-31T23:50:46
2345493-47,220665,0.0,2023-05-31T23:50:43
2345493-47,220528,1.0,2023-05-31T23:50:36
2345493-47,92776,0.0,2023-05-31T23:50:28
2345493-47,133810,0.0,2023-05-31T23:50:27
2345493-47,204504,0.0,2023-05-31T23:50:25
2345493-47,204423,0.0,2023-05-31T23:50:17
2345493-47,204491,0.0,2023-05-31T23:50:15
2345493-47,220649,1.0,2023-05-31T23:50:15
2345493-47,204425,1.0,2023-05-31T23:50:12
2345493-47,209787,0.0,2023-05-31T23:50:10
2345493-47,74537,1.0,2023-05-31T23:50:09
2345493-47,225730,1.0,2023-05-31T23:50:09
2345493-47,160601,0.0,2023-05-31T23:50:03
2345493-47,136811,0.0,2023-05-31T23:50:02
2345493-47,161550,1.0,2023-05-31T23:50:02
2345493-47,160599,1.0,2023-05-31T23:50:01
2345493-47,160600,1.0,2023-05-31T23:50:01
2345493-47,221339,1.0,2023-05-31T23:50:00
2345493-47,74043,0.0,2023-05-31T23:49:58
2345493-47,204563,1.0,2023-05-31T23:49:57
2345493-47,204391,1.0,2023-05-31T23:49:54
2345493-47,204524,1.0,2023-05-31T23:49:53
2345493-47,204431,1.0,2023-05-31T23:49:51
2345493-47,121948,1.0,2023-05-31T23:49:50
2345493-47,204388,0.0,2023-05-31T23:49:50
2345493-47,220543,0.0,2023-05-31T23:49:48
2345493-47,160592,1.0,2023-05-31T23:49:47
2345493-47,204441,0.0,2023-05-31T23:49:47
2345493-47,204448,1.0,2023-05-31T23:49:45
2345493-47,160591,Abstenção,2023-05-31T23:49:41
2345493-47,204528,0.0,2023-05-31T23:49:40
2345493-47,220691,1.0,2023-05-31T23:49:40
2345493-47,141421,1.0,2023-05-31T23:49:38
2345493-47,178873,1.0,2023-05-31T23:49:38
2345493-47,141458,1.0,2023-05-31T23:49:35
2345493-47,74273,0.0,2023-05-31T23:49:34
2345493-47,204479,0.0,2023-05-31T23:49:34
2345493-47,220600,0.0,2023-05-31T23:49:33
2345493-47,220604,1.0,2023-05-31T23:49:33
2345493-47,178997,0.0,2023-05-31T23:49:32
2345493-47,220610,0.0,2023-05-31T23:49:31
2345493-47,204395,0.0,2023-05-31T23:49:30
2345493-47,204404,0.0,2023-05-31T23:49:28
2345493-47,160575,1.0,2023-05-31T23:49:26
2345493-47,220644,0.0,2023-05-31T23:49:26
2345493-47,220617,0.0,2023-05-31T23:49:23
2345493-47,204409,1.0,2023-05-31T23:49:22
2345493-47,220527,1.0,2023-05-31T23:49:22
2345493-47,214694,0.0,2023-05-31T23:49:21
2345493-47,74428,0.0,2023-05-31T23:49:20
2345493-47,220634,1.0,2023-05-31T23:49:20
2345493-47,160642,0.0,2023-05-31T23:49:19
2345493-47,74156,1.0,2023-05-31T23:49:18
2345493-47,220615,1.0,2023-05-31T23:49:17
2345493-47,219585,1.0,2023-05-31T23:49:16
2345493-47,178972,1.0,2023-05-31T23:49:14
2345493-47,98148,1.0,2023-05-31T23:49:13
2345493-47,122158,1.0,2023-05-31T23:49:12
2345493-47,178829,0.0,2023-05-31T23:49:12
2345493-47,220554,1.0,2023-05-31T23:49:12
2345493-47,204351,0.0,2023-05-31T23:49:11
2345493-47,178985,0.0,2023-05-31T23:49:10
2345493-47,204445,1.0,2023-05-31T23:49:09
2345493-47,220560,1.0,2023-05-31T23:49:09
2345493-47,220651,1.0,2023-05-31T23:49:06
2345493-47,165470,0.0,2023-05-31T23:49:05
2345493-47,220555,1.0,2023-05-31T23:49:03
2345493-47,198197,0.0,2023-05-31T23:49:02
2345493-47,220635,1.0,2023-05-31T23:49:02
2345493-47,137070,1.0,2023-05-31T23:49:01
2345493-47,204464,1.0,2023-05-31T23:49:01
2345493-47,141411,1.0,2023-05-31T23:48:59
2345493-47,178929,0.0,2023-05-31T23:48:59
2345493-47,178963,0.0,2023-05-31T23:48:59
2345493-47,204406,0.0,2023-05-31T23:48:59
2345493-47,204525,0.0,2023-05-31T23:48:59
2345493-47,178934,1.0,2023-05-31T23:48:58
2345493-47,160518,1.0,2023-05-31T23:48:57
2345493-47,74141,1.0,2023-05-31T23:48:56
2345493-47,220572,1.0,2023-05-31T23:48:56
2345493-47,220589,0.0,2023-05-31T23:48:56
2345493-47,204486,1.0,2023-05-31T23:48:55
2345493-47,220570,1.0,2023-05-31T23:48:55
2345493-47,221329,1.0,2023-05-31T23:48:55
2345493-47,220557,0.0,2023-05-31T23:48:54
2345493-47,204367,0.0,2023-05-31T23:48:53
2345493-47,220536,1.0,2023-05-31T23:48:53
2345493-47,224117,1.0,2023-05-31T23:48:51
2345493-47,104552,1.0,2023-05-31T23:48:50
2345493-47,74060,1.0,2023-05-31T23:48:49
2345493-47,74398,1.0,2023-05-31T23:48:49
2345493-47,220534,0.0,2023-05-31T23:48:49
2345493-47,204411,0.0,2023-05-31T23:48:48
2345493-47,220532,1.0,2023-05-31T23:48:48
2345493-47,220650,1.0,2023-05-31T23:48:48
2345493-47,204416,0.0,2023-05-31T23:48:47
2345493-47,220704,1.0,2023-05-31T23:48:47
2345493-47,220599,0.0,2023-05-31T23:48:46
2345493-47,157130,1.0,2023-05-31T23:48:44
2345493-47,178989,1.0,2023-05-31T23:48:44
2345493-47,141531,0.0,2023-05-31T23:48:43
2345493-47,160629,1.0,2023-05-31T23:48:43
2345493-47,178947,0.0,2023-05-31T23:48:43
2345493-47,204455,0.0,2023-05-31T23:48:43
2345493-47,220590,0.0,2023-05-31T23:48:43
2345493-47,122974,1.0,2023-05-31T23:48:42
2345493-47,220531,0.0,2023-05-31T23:48:41
2345493-47,74467,0.0,2023-05-31T23:48:40
2345493-47,160556,1.0,2023-05-31T23:48:40
2345493-47,73801,1.0,2023-05-31T23:48:39
2345493-47,171617,1.0,2023-05-31T23:48:39
2345493-47,204476,0.0,2023-05-31T23:48:39
2345493-47,220539,0.0,2023-05-31T23:48:39
2345493-47,220630,1.0,2023-05-31T23:48:39
2345493-47,220700,1.0,2023-05-31T23:48:39
2345493-47,171623,1.0,2023-05-31T23:48:38
2345493-47,204508,1.0,2023-05-31T23:48:38
2345493-47,204480,1.0,2023-05-31T23:48:37
2345493-47,220546,0.0,2023-05-31T23:48:36
2345493-47,220594,0.0,2023-05-31T23:48:36
2345493-47,220706,0.0,2023-05-31T23:48:35
2345493-47,178881,0.0,2023-05-31T23:48:33
2345493-47,220533,1.0,2023-05-31T23:48:33
2345493-47,160598,1.0,2023-05-31T23:48:32
2345493-47,220548,1.0,2023-05-31T23:48:32
2345493-47,220702,0.0,2023-05-31T23:48:32
2345493-47,204515,1.0,2023-05-31T23:48:31
2345493-47,220701,0.0,2023-05-31T23:48:31
2345493-47,98615,0.0,2023-05-31T23:48:29
2345493-47,160635,1.0,2023-05-31T23:48:29
2345493-47,141459,0.0,2023-05-31T23:48:28
2345493-47,178964,1.0,2023-05-31T23:48:27
2345493-47,220603,0.0,2023-05-31T23:48:27
2345493-47,73441,1.0,2023-05-31T23:48:26
2345493-47,133439,1.0,2023-05-31T23:48:26
2345493-47,141487,1.0,2023-05-31T23:48:26
2345493-47,220699,1.0,2023-05-31T23:48:26
2345493-47,74262,1.0,2023-05-31T23:48:25
2345493-47,74299,1.0,2023-05-31T23:48:25
2345493-47,220616,0.0,2023-05-31T23:48:25
2345493-47,204482,1.0,2023-05-31T23:48:24
2345493-47,204518,0.0,2023-05-31T23:48:24
2345493-47,220573,1.0,2023-05-31T23:48:24
2345493-47,220602,1.0,2023-05-31T23:48:23
2345493-47,160517,1.0,2023-05-31T23:48:22
2345493-47,213274,1.0,2023-05-31T23:48:22
2345493-47,74283,1.0,2023-05-31T23:48:21
2345493-47,74646,1.0,2023-05-31T23:48:21
2345493-47,220669,1.0,2023-05-31T23:48:21
2345493-47,220693,0.0,2023-05-31T23:48:21
2345493-47,220712,0.0,2023-05-31T23:48:21
2345493-47,178866,1.0,2023-05-31T23:48:20
2345493-47,73486,1.0,2023-05-31T23:48:19
